"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S750","2019-09-23 12:00:00","2280.000","0.000","0.100","14.700","1.000","777.100","","2.500","-99.000","-99.000","-99.000","15.400","","10.900",""
"C0R650","2019-09-23 12:00:00","29.000","244.000","1.200","30.100","0.630","1013.200","","0.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0E740","2019-09-23 12:00:00","27.000","62.000","1.600","28.200","0.550","1012.900","","0.000","-99.000","-99.000","-99.000","28.400","","22.000",""
"C0AI20","2019-09-23 12:00:00","25.000","26.000","6.000","24.900","0.660","1014.800","","0.000","-99.000","-99.000","-99.000","25.500","","24.300",""
"C0E550","2019-09-23 12:00:00","84.000","44.000","2.900","27.300","0.590","1008.000","","0.000","-99.000","-99.000","-99.000","27.400","","22.000",""
"C0X060","2019-09-23 12:00:00","19.000","356.000","3.300","30.600","0.500","1014.700","","0.000","-99.000","-99.000","-99.000","30.900","","21.100",""
"C1R320","2019-09-23 12:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","2.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-23 12:00:00","31.000","204.000","1.800","30.200","0.600","1011.800","","0.000","-99.000","-99.000","-99.000","30.800","","24.700",""
"C0AC60","2019-09-23 12:00:00","55.000","98.000","1.100","28.200","0.530","1011.200","","0.000","-99.000","-99.000","-99.000","28.200","","21.100",""
"C0UA70","2019-09-23 12:00:00","547.000","353.000","5.900","22.300","0.830","956.500","","0.500","-99.000","-99.000","-99.000","23.200","","18.000",""
"C0G740","2019-09-23 12:00:00","24.000","351.000","3.800","28.300","0.600","1013.000","","0.000","-99.000","-99.000","-99.000","28.600","","23.400",""
"C0F9N0","2019-09-23 12:00:00","75.000","327.000","2.600","30.600","0.460","1006.800","","0.000","-99.000","-99.000","-99.000","30.800","","23.700",""
"C0F9T0","2019-09-23 12:00:00","111.000","323.000","1.800","28.600","0.540","1003.000","","0.000","-99.000","-99.000","-99.000","28.600","","23.400",""
"C0S710","2019-09-23 12:00:00","382.000","29.000","2.300","23.300","0.730","974.800","","1.000","-99.000","-99.000","-99.000","24.000","","18.700",""
"C0M680","2019-09-23 12:00:00","37.000","5.000","1.900","29.600","0.520","1012.700","","0.000","-99.000","-99.000","-99.000","29.800","","21.900",""
"C0X220","2019-09-23 12:00:00","26.000","168.000","4.500","28.600","0.510","1012.200","","0.000","-99.000","-99.000","-99.000","29.100","","22.500",""
"C0R560","2019-09-23 12:00:00","22.000","165.000","1.600","29.900","0.620","1013.000","","0.000","-99.000","-99.000","-99.000","30.100","","24.500",""
"C0F9P0","2019-09-23 12:00:00","26.000","27.000","4.700","28.000","0.600","1013.500","","0.000","12.800","40.000","","28.000","","23.100",""
"C0O970","2019-09-23 12:00:00","71.000","283.000","1.500","31.100","0.620","1007.600","","0.000","-99.000","-99.000","-99.000","31.300","","20.000",""
"C0F0B0","2019-09-23 12:00:00","311.000","4.000","2.900","27.000","0.600","980.400","","0.000","-99.000","-99.000","-99.000","27.300","","21.300",""
"C0R700","2019-09-23 12:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-23 12:00:00","34.000","38.000","3.700","26.000","0.810","1012.400","","26.500","9.100","35.000","","26.500","","22.800",""
"C0SA10","2019-09-23 12:00:00","411.000","0.000","0.000","25.300","0.810","970.900","","1.000","-99.000","-99.000","-99.000","25.300","","19.100",""
"C0M740","2019-09-23 12:00:00","15.000","16.000","2.700","29.500","0.490","1013.100","","0.000","7.900","351.000","","29.500","","22.600",""
"C0K460","2019-09-23 12:00:00","60.000","359.000","3.000","28.500","0.530","1007.700","","0.000","-99.000","-99.000","-99.000","28.800","","22.700",""
"C0X100","2019-09-23 12:00:00","10.000","317.000","2.600","30.000","0.430","1012.400","","0.000","-99.000","-99.000","-99.000","30.000","","23.400",""
"C1R440","2019-09-23 12:00:00","1654.000","20.000","1.700","17.900","0.870","838.000","","6.000","-99.000","-99.000","-99.000","18.400","","14.000",""
"C0K560","2019-09-23 12:00:00","117.000","281.000","1.200","29.500","0.470","1002.700","","0.000","-99.000","-99.000","-99.000","30.000","","21.500",""
"C0R150","2019-09-23 12:00:00","105.000","190.000","1.100","31.700","0.600","1001.900","","0.000","-99.000","-99.000","-99.000","32.100","","24.000",""
"C0S690","2019-09-23 12:00:00","522.000","26.000","1.300","30.400","0.550","958.200","","2.000","-99.000","-99.000","-99.000","31.100","","19.100",""
"C0U870","2019-09-23 12:00:00","474.000","330.000","1.000","24.900","0.640","964.800","","0.000","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0A520","2019-09-23 12:00:00","48.000","86.000","1.300","26.000","0.620","1012.400","","0.000","-99.000","-99.000","-99.000","26.500","","21.100",""
"C0X130","2019-09-23 12:00:00","27.000","16.000","1.200","30.900","0.600","1012.000","","0.000","-99.000","-99.000","-99.000","30.900","","22.900",""
"C0V400","2019-09-23 12:00:00","56.000","307.000","1.600","30.500","0.570","1007.900","","0.000","-99.000","-99.000","-99.000","30.500","","22.500",""
"C0UA40","2019-09-23 12:00:00","1121.000","37.000","1.600","18.800","0.870","894.100","","0.000","-99.000","-99.000","-99.000","19.000","","14.900",""
"C0G720","2019-09-23 12:00:00","50.000","353.000","3.100","28.700","0.520","1009.200","","0.000","-99.000","-99.000","-99.000","28.800","","22.700",""
"C0G890","2019-09-23 12:00:00","24.000","4.000","7.300","28.200","0.580","1012.900","","0.000","12.800","15.000","","28.400","","23.800",""
"C0I540","2019-09-23 12:00:00","3344.000","277.000","7.300","6.900","1.000","687.700","","-99.000","13.600","280.000","","7.600","","5.200",""
"C0K390","2019-09-23 12:00:00","31.000","30.000","3.500","28.900","0.540","1012.000","","0.000","-99.000","-99.000","-99.000","28.900","","22.500",""
"C0T9A0","2019-09-23 12:00:00","498.000","52.000","0.400","21.400","0.990","961.500","","0.000","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0AH40","2019-09-23 12:00:00","426.000","1.000","2.400","24.400","0.710","969.300","","0.000","-99.000","-99.000","-99.000","24.500","","20.900",""
"C0X280","2019-09-23 12:00:00","22.000","9.000","5.500","28.600","0.610","1013.000","","0.000","-99.000","-99.000","-99.000","29.000","","23.100",""
"C0V620","2019-09-23 12:00:00","18.000","269.000","2.400","28.300","0.580","1013.300","","0.000","-99.000","-99.000","-99.000","29.500","","22.700",""
"C0H960","2019-09-23 12:00:00","120.000","99.000","0.900","30.300","0.500","1000.400","","0.000","-99.000","-99.000","-99.000","30.300","","22.800",""
"C0M530","2019-09-23 12:00:00","1385.000","207.000","1.300","21.600","0.820","871.900","","0.000","-99.000","-99.000","-99.000","22.500","","15.300",""
"C0R170","2019-09-23 12:00:00","26.000","161.000","0.800","30.700","0.600","1012.200","","0.000","-99.000","-99.000","-99.000","31.200","","23.700",""
"C0I420","2019-09-23 12:00:00","305.000","212.000","2.300","29.600","0.500","980.600","","0.000","-99.000","-99.000","-99.000","29.600","","21.000",""
"C0V650","2019-09-23 12:00:00","28.000","287.000","3.500","28.500","0.550","1013.900","","0.000","-99.000","-99.000","-99.000","28.900","","23.100",""
"C0Z300","2019-09-23 12:00:00","182.000","68.000","0.500","24.600","0.850","997.700","","0.500","-99.000","-99.000","-99.000","24.700","","20.300",""
"C0G730","2019-09-23 12:00:00","27.000","14.000","4.800","28.000","0.560","1013.200","","0.000","-99.000","-99.000","-99.000","28.000","","23.100",""
"C0V730","2019-09-23 12:00:00","33.000","243.000","2.500","29.900","0.650","1011.800","","0.000","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0SA00","2019-09-23 12:00:00","466.000","94.000","1.200","23.000","0.880","964.000","","3.000","-99.000","-99.000","-99.000","25.500","","20.000",""
"C0S900","2019-09-23 12:00:00","27.000","15.000","5.400","26.600","0.760","1013.400","","28.500","12.600","5.000","","26.600","","23.400",""
"C0C480","2019-09-23 12:00:00","105.000","115.000","0.300","27.800","0.550","1005.200","","0.000","-99.000","-99.000","-99.000","29.100","","21.200",""
"C0V720","2019-09-23 12:00:00","15.000","228.000","2.200","29.400","0.670","1013.500","","0.000","-99.000","-99.000","-99.000","29.500","","25.600",""
"C0UA60","2019-09-23 12:00:00","566.000","11.000","2.500","24.300","0.710","953.100","","0.000","-99.000","-99.000","-99.000","24.300","","18.700",""
"C0A980","2019-09-23 12:00:00","11.000","9.000","3.300","27.600","0.540","1016.800","","0.000","-99.000","-99.000","-99.000","27.700","","21.100",""
"C0C670","2019-09-23 12:00:00","250.000","355.000","3.000","24.500","0.630","989.100","","0.000","-99.000","-99.000","-99.000","24.800","","20.500",""
"C0K550","2019-09-23 12:00:00","15.000","359.000","3.500","28.900","0.570","1014.100","","0.000","9.000","339.000","","29.700","","22.700",""
"C0R350","2019-09-23 12:00:00","35.000","49.000","3.000","27.800","0.750","1011.600","","20.500","-99.000","-99.000","-99.000","28.100","","22.500",""
"C0T9F0","2019-09-23 12:00:00","251.000","0.000","0.100","23.900","0.820","988.700","","0.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0D390","2019-09-23 12:00:00","146.000","298.000","0.400","27.400","0.610","998.800","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0E430","2019-09-23 12:00:00","258.000","360.000","2.800","26.700","0.660","990.400","","0.000","8.000","7.000","","26.700","","18.800",""
"C0O990","2019-09-23 12:00:00","18.000","344.000","1.200","30.700","0.550","1012.700","","0.000","-99.000","-99.000","-99.000","30.800","","21.900",""
"CM0010","2019-09-23 12:00:00","68.000","30.000","2.400","26.000","-99.000","1010.300","","0.000","-99.000","-99.000","-99.000","26.000","","20.500",""
"C0K500","2019-09-23 12:00:00","12.000","11.000","4.000","28.500","0.560","1013.000","","0.000","-99.000","-99.000","-99.000","28.800","","22.700",""
"C0X260","2019-09-23 12:00:00","39.000","9.000","2.000","29.700","0.550","1011.300","","0.000","-99.000","-99.000","-99.000","29.700","","21.600",""
"C0ACA0","2019-09-23 12:00:00","25.000","18.000","1.900","26.500","0.560","1013.600","","0.000","7.100","22.000","","26.500","","22.100",""
"C0X180","2019-09-23 12:00:00","62.000","354.000","0.800","30.600","0.580","1007.500","","0.000","-99.000","-99.000","-99.000","30.600","","21.400",""
"C0F930","2019-09-23 12:00:00","100.000","14.000","0.900","29.900","0.600","1004.400","","0.000","-99.000","-99.000","-99.000","29.900","","23.300",""
"C0I010","2019-09-23 12:00:00","1562.000","340.000","1.800","21.800","0.590","851.700","","0.000","-99.000","-99.000","-99.000","22.500","","14.900",""
"C0R190","2019-09-23 12:00:00","32.000","212.000","1.200","30.600","0.620","1010.600","","0.000","-99.000","-99.000","-99.000","30.600","","24.200",""
"C0E420","2019-09-23 12:00:00","19.000","43.000","2.700","27.900","0.570","1012.500","","0.000","-99.000","-99.000","-99.000","27.900","","21.800",""
"C0W160","2019-09-23 12:00:00","49.000","61.000","10.300","26.300","0.600","1008.700","","0.000","-99.000","-99.000","-99.000","26.800","","25.000",""
"C0I460","2019-09-23 12:00:00","110.000","25.000","2.900","29.500","0.500","1003.100","","0.000","-99.000","-99.000","-99.000","29.500","","22.600",""
"C0A9F0","2019-09-23 12:00:00","35.000","0.000","0.200","27.200","0.580","1014.100","","0.000","6.600","61.000","","27.200","","21.600",""
"C0F9A0","2019-09-23 12:00:00","425.000","37.000","1.000","30.200","0.480","967.800","","0.000","-99.000","-99.000","-99.000","30.200","","20.400",""
"C0O950","2019-09-23 12:00:00","4.000","342.000","1.300","30.200","0.520","1013.900","","0.000","6.400","1.000","","30.200","","21.900",""
"C0M760","2019-09-23 12:00:00","40.000","352.000","2.000","29.300","0.540","1011.000","","0.000","-99.000","-99.000","-99.000","29.300","","22.500",""
"C0AH70","2019-09-23 12:00:00","34.000","46.000","1.000","26.700","0.540","1014.100","","0.000","-99.000","-99.000","-99.000","27.000","","22.500",""
"C0V250","2019-09-23 12:00:00","298.000","201.000","1.000","29.400","0.640","981.300","","0.000","-99.000","-99.000","-99.000","29.800","","21.300",""
"C0U980","2019-09-23 12:00:00","573.000","319.000","4.100","23.400","0.740","954.200","","0.000","-99.000","-99.000","-99.000","24.100","","18.100",""
"C0S740","2019-09-23 12:00:00","289.000","50.000","2.100","24.400","0.750","985.000","","0.500","-99.000","-99.000","-99.000","24.400","","19.700",""
"C0A940","2019-09-23 12:00:00","49.000","28.000","1.600","26.700","0.630","1012.800","","0.000","-99.000","-99.000","-99.000","26.700","","23.200",""
"C0A920","2019-09-23 12:00:00","196.000","30.000","2.300","25.100","1.000","995.100","","0.000","-99.000","-99.000","-99.000","25.500","","21.700",""
"C0T870","2019-09-23 12:00:00","135.000","163.000","0.400","25.300","0.680","1001.500","","0.000","-99.000","-99.000","-99.000","25.600","","20.400",""
"C0O930","2019-09-23 12:00:00","69.000","307.000","0.700","29.600","0.640","1007.900","","0.000","-99.000","-99.000","-99.000","30.100","","20.200",""
"C0AI40","2019-09-23 12:00:00","37.000","357.000","3.100","26.400","0.560","1013.600","","0.000","-99.000","-99.000","-99.000","26.700","","22.000",""
"C0C460","2019-09-23 12:00:00","482.000","0.000","0.000","23.100","0.720","963.600","","0.000","-99.000","-99.000","-99.000","23.700","","17.300",""
"C0E520","2019-09-23 12:00:00","320.000","42.000","1.300","26.700","0.630","980.300","","0.000","-99.000","-99.000","-99.000","26.900","","18.000",""
"C0T9D0","2019-09-23 12:00:00","7.000","41.000","0.600","26.600","0.990","1016.900","","0.000","-99.000","-99.000","-99.000","27.300","","21.300",""
"C0I390","2019-09-23 12:00:00","1184.000","252.000","2.500","23.500","0.520","889.000","","0.000","-99.000","-99.000","-99.000","24.800","","17.300",""
"C0B020","2019-09-23 12:00:00","86.000","343.000","2.900","25.200","0.960","1006.300","","0.000","-99.000","-99.000","-99.000","25.400","","24.100",""
"CM0170","2019-09-23 12:00:00","106.000","263.000","1.900","28.200","0.570","1004.200","","0.000","-99.000","-99.000","-99.000","28.600","","21.400",""
"C0F860","2019-09-23 12:00:00","2215.000","217.000","1.800","17.000","0.810","784.800","","0.000","-99.000","-99.000","-99.000","18.500","","12.400",""
"C0U890","2019-09-23 12:00:00","116.000","162.000","1.800","26.200","0.600","1005.300","","0.000","-99.000","-99.000","-99.000","26.200","","21.800",""
"C0G800","2019-09-23 12:00:00","15.000","23.000","6.200","28.300","0.590","1013.600","","0.000","13.700","40.000","","28.300","","23.100",""
"C0F850","2019-09-23 12:00:00","379.000","4.000","0.900","27.900","0.490","972.200","","0.000","-99.000","-99.000","-99.000","27.900","","19.900",""
"C0AH50","2019-09-23 12:00:00","275.000","4.000","3.000","24.400","0.810","986.200","","0.000","9.300","18.000","","24.400","","21.600",""
"C0Z160","2019-09-23 12:00:00","124.000","101.000","0.700","24.700","0.750","1004.000","","0.000","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0R540","2019-09-23 12:00:00","17.000","227.000","2.400","29.100","0.670","1012.800","","0.000","-99.000","-99.000","-99.000","29.100","","25.400",""
"C0K480","2019-09-23 12:00:00","56.000","343.000","3.700","28.400","0.560","1008.700","","0.000","-99.000","-99.000","-99.000","28.600","","22.100",""
"C0H890","2019-09-23 12:00:00","440.000","267.000","1.800","28.400","0.510","965.000","","0.000","-99.000","-99.000","-99.000","28.600","","21.000",""
"C0S770","2019-09-23 12:00:00","375.000","125.000","1.300","24.200","0.800","974.300","","3.000","-99.000","-99.000","-99.000","25.000","","20.400",""
"C0X230","2019-09-23 12:00:00","29.000","1.000","2.800","29.900","0.490","1013.300","","0.000","-99.000","-99.000","-99.000","29.900","","21.400",""
"C0B010","2019-09-23 12:00:00","38.000","42.000","4.700","25.800","0.650","1011.000","","1.000","-99.000","-99.000","-99.000","26.200","","21.200",""
"C1R340","2019-09-23 12:00:00","230.000","-99.000","-99.000","-99.000","0.750","-99.000","","11.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V440","2019-09-23 12:00:00","27.000","212.000","0.900","30.500","0.580","1011.500","","0.000","-99.000","-99.000","-99.000","30.800","","23.200",""
"C0SA40","2019-09-23 12:00:00","200.000","342.000","1.600","25.700","0.710","994.300","","0.500","-99.000","-99.000","-99.000","26.200","","20.800",""
"C0Z280","2019-09-23 12:00:00","224.000","83.000","0.800","23.800","0.880","992.900","","0.500","-99.000","-99.000","-99.000","25.100","","20.200",""
"C0Z070","2019-09-23 12:00:00","247.000","0.000","0.000","23.300","0.940","989.000","","1.000","-99.000","-99.000","-99.000","23.400","","19.500",""
"C0T9N0","2019-09-23 12:00:00","261.000","19.000","1.300","24.400","0.740","987.600","","0.000","-99.000","-99.000","-99.000","24.700","","20.000",""
"C0K470","2019-09-23 12:00:00","97.000","274.000","1.000","29.400","0.510","1004.100","","0.000","-99.000","-99.000","-99.000","29.700","","21.200",""
